TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_bin,AccountBalance_bin,Target
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,Low,High,2
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,High,MediumLow,3
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,Medium,MediumHigh,2
327.35,Debit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,Medium,Low,1
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,High,MediumLow,3
5.64,Debit,Boston,Online,44.67844382691544,Doctor,47.0,1.0,12703.24,Very Low,High,0
47.23,Debit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,Very Low,MediumHigh,1
239.41,Debit,,Online,42.0,Doctor,247.99999999999997,1.0,7860.65,Low,High,3
7.48,Debit,San Antonio,ATM,55.0,Engineer,29.000000000000004,1.0,4734.110000000001,Very Low,MediumLow,3
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,Low,Low,1
262.43,Debit,San Diego,Online,37.0,Doctor,274.0,1.0,12841.01,Low,High,3
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,High,Low,0
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,Very Low,Low,2
111.66,Debit,,Online,48.0,Engineer,140.0,1.0,5716.72,Low,MediumHigh,3
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,Low,MediumLow,2
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,High,High,3
598.66,Debit,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,High,MediumLow,0
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,Very Low,Low,3
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,Very Low,High,3
896.79,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,High,High,0
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,Low,Low,2
56.31,Debit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,Very Low,MediumHigh,2
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,Low,MediumHigh,1
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,Very Low,Low,2
101.28,Debit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,Low,MediumLow,0
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,Medium,Low,0
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,Very Low,MediumLow,1
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,Very Low,Low,1
732.53,Debit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,High,Low,3
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,Very Low,High,1
67.07,Debit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,Very Low,Low,2
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,Low,High,3
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,Medium,MediumLow,0
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,Medium,High,1
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,Very Low,Low,2
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,Low,MediumHigh,3
315.39,Debit,New York,Branch,23.0,Student,93.0,1.0,929.6,Medium,Low,1
434.17,Debit,Atlanta,ATM,21.0,Student,148.0,1.0,5335.44,Medium,MediumHigh,0
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,Low,Low,2
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,Low,MediumHigh,3
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,Low,MediumLow,1
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,Very Low,High,2
70.88,Debit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,Very Low,MediumLow,1
899.2850000000002,Debit,Atlanta,Online,66.0,Retired,111.0,1.0,7677.760000000001,High,High,0
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,Medium,MediumHigh,1
181.81,Debit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,Low,MediumHigh,0
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,High,MediumLow,2
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,Low,MediumHigh,1
220.68,Debit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,Low,MediumHigh,3
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,Very Low,MediumHigh,3
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,Low,MediumLow,0
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,Medium,MediumHigh,1
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,High,MediumLow,2
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,Medium,MediumHigh,3
10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,Very Low,MediumHigh,2
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,Low,MediumHigh,3
109.43,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,Low,MediumLow,0
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,Medium,Low,0
620.54,Debit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,High,Low,1
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,High,Low,0
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,Low,High,3
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,Low,High,2
899.2850000000002,Debit,Charlotte,ATM,30.0,Doctor,49.0,1.0,5567.98,High,MediumHigh,0
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,Low,Low,2
35.94,Debit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,Very Low,MediumLow,2
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,Very Low,MediumLow,2
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,Low,High,3
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,Low,High,1
363.84,Debit,Columbus,Online,73.0,Retired,118.0,1.0,5415.64,Medium,MediumHigh,0
34.74,Debit,Portland,Online,44.67844382691544,Retired,72.0,1.0,3736.57,Very Low,MediumLow,1
64.01,Debit,Philadelphia,Branch,19.0,Student,240.0,1.0,1225.69,Very Low,Low,1
108.75,Debit,Houston,ATM,50.0,Doctor,22.999999999999996,1.0,14829.85,Low,High,2
50.9,Debit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,Very Low,Low,2
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,Low,Low,1
37.4,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,Very Low,MediumLow,3
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,Low,High,1
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,Low,Low,0
410.49,Debit,Atlanta,Branch,25.0,Student,112.0,1.0,1843.57,Medium,MediumLow,0
899.2850000000002,Debit,Phoenix,Branch,67.0,Retired,218.0,1.0,6601.5,High,MediumHigh,1
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,Very Low,High,1
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,Medium,High,0
122.14,Debit,Omaha,Online,22.0,Student,112.0,1.0,327.68,Low,Low,1
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,Medium,MediumHigh,1
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,Low,MediumLow,2
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,Very Low,MediumLow,0
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,Low,Low,1
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,High,MediumLow,3
899.2850000000002,Debit,Memphis,ATM,24.0,Student,150.0,1.0,1380.34,High,Low,1
40.12,Debit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,Very Low,High,0
125.00000000000001,Debit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,Low,MediumLow,2
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,Medium,Low,0
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,Low,MediumLow,3
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,Medium,High,0
1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,Very Low,Low,3
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,Very Low,High,2
383.95,Debit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,Medium,High,3
12.94,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,Very Low,Low,2
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,Medium,MediumHigh,3
899.2850000000002,Debit,Milwaukee,Online,45.0,Doctor,234.0,1.0,602.3599999999999,High,Low,1
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,Very Low,MediumLow,1
99.25,Debit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,Low,MediumLow,1
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,Low,MediumLow,1
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,Very Low,Low,3
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,Very Low,High,0
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,Very Low,High,2
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,High,Low,2
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,Very Low,MediumLow,1
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,Very Low,MediumHigh,1
410.4,Debit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,Medium,MediumLow,3
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,Low,High,0
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,Low,MediumLow,0
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,Low,Low,0
53.79,Debit,Philadelphia,ATM,54.0,Engineer,137.0,1.0,6229.36,Very Low,MediumHigh,1
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,Low,MediumLow,1
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,High,Low,2
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,Medium,MediumLow,0
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,Very Low,MediumLow,0
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,Low,MediumLow,1
112.66,Debit,Philadelphia,Online,29.0,Engineer,176.0,1.0,852.98,Low,Low,1
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,High,Low,2
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,Low,MediumLow,3
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,Medium,MediumHigh,3
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,Low,Low,0
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,Very Low,High,2
27.25,Debit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,Very Low,MediumHigh,2
899.2850000000002,Debit,El Paso,Branch,26.0,Engineer,171.0,1.0,7858.41,High,High,2
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,Medium,MediumHigh,2
667.95,Debit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,High,High,1
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,Very Low,High,0
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,High,MediumHigh,0
88.06,Debit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,Very Low,MediumLow,3
745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,High,High,1
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,Very Low,Low,1
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,Very Low,High,1
74.11,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,Very Low,Low,3
41.13,Debit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,Very Low,MediumHigh,1
192.02,Debit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,Low,MediumHigh,2
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,Medium,MediumHigh,2
296.46,Debit,Dallas,Branch,23.0,Student,136.0,1.0,558.99,Medium,Low,0
341.84,Debit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,Medium,Low,2
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,Low,Low,3
109.28,Debit,San Diego,Online,36.0,Engineer,112.0,1.0,6338.35,Low,MediumHigh,3
27.51,Debit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,Very Low,High,0
12.18,Debit,New York,Branch,76.0,Retired,77.0,1.0,4909.24,Very Low,MediumHigh,1
207.71,Debit,Kansas City,Online,25.0,,63.0,1.0,570.0999999999999,Low,Low,2
25.77,Debit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,Very Low,High,3
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,Low,MediumHigh,1
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,Medium,MediumLow,0
521.01,Debit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,High,MediumLow,3
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,High,Low,3
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,Low,MediumHigh,0
265.44,Debit,San Antonio,ATM,30.0,Engineer,169.0,1.0,9700.77,Low,High,3
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,Low,MediumHigh,1
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,Very Low,Low,0
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,Low,High,0
321.82,Debit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,Medium,MediumHigh,3
899.2850000000002,Debit,Washington,Branch,45.0,Engineer,279.0,1.0,9927.75,High,High,3
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,Low,MediumLow,3
14.08,Debit,,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,Very Low,MediumLow,3
899.2850000000002,Debit,Colorado Springs,ATM,44.67844382691544,Doctor,121.0,1.0,11041.9,High,High,0
566.33,Debit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,High,Low,0
206.51,Debit,Indianapolis,ATM,51.0,Retired,275.0,1.0,3921.74,Low,MediumLow,2
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,Low,High,3
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,Very Low,Low,3
318.92,Debit,Washington,Branch,21.0,Student,60.00000000000001,1.0,1167.25,Medium,Low,3
583.3,Debit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,High,MediumHigh,1
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,Low,Low,1
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,High,MediumLow,0
225.93,Debit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,Low,MediumLow,1
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,High,MediumLow,1
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,Very Low,MediumHigh,3
191.89,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,Low,Low,3
304.75,Debit,Austin,Branch,78.0,Retired,125.0,1.0,1916.34,Medium,MediumLow,0
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,Low,MediumLow,3
8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,Very Low,Low,1
435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,Medium,MediumHigh,1
743.24,Debit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,High,Low,2
16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,Very Low,High,0
290.86,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,Medium,High,2
85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,Very Low,High,3
555.71,Debit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,High,Low,0
40.03,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,Very Low,MediumHigh,1
73.01,Debit,Milwaukee,Online,25.0,Student,61.99999999999999,1.0,1997.3299999999997,Very Low,MediumLow,1
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,Medium,High,3
1.9299999999999997,Debit,Chicago,Branch,47.0,Doctor,175.0,1.0,5684.09,Very Low,MediumHigh,0
252.92999999999998,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,Low,MediumLow,1
238.54,Debit,Indianapolis,ATM,19.0,Student,12.0,1.0,868.9099999999999,Low,Low,2
899.2850000000002,Debit,Tucson,Branch,61.0,Retired,129.0,1.0,5838.91,High,MediumHigh,3
58.7,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,Very Low,High,1
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,Very Low,High,1
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,High,Low,2
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,Low,High,0
248.15000000000003,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,Low,MediumLow,1
24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,Very Low,MediumHigh,3
428.61,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,Medium,High,2
117.66,Debit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,Low,MediumHigh,1
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,Low,MediumLow,1
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,Medium,MediumLow,0
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,Low,Low,2
305.18,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,Medium,MediumLow,0
506.90000000000003,Debit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,High,High,2
504.11999999999995,Debit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.28,High,Low,0
42.09,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,Very Low,MediumHigh,0
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,High,High,0
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,Very Low,Low,0
303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,Medium,MediumLow,3
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,High,Low,1
270.54,Debit,Sacramento,ATM,20.0,Student,139.0,1.0,269.78,Low,Low,3
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,Low,High,2
34.67,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,Very Low,Low,0
326.03,Debit,New York,Online,18.0,Student,137.0,1.0,290.24,Medium,Low,1
148.26,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,Low,Low,1
899.2850000000002,Debit,San Diego,Online,19.0,Student,37.99999999999999,1.0,1605.67,High,MediumLow,3
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,Medium,High,3
254.33999999999997,Debit,El Paso,Online,49.0,Engineer,112.0,1.0,5461.08,Low,MediumHigh,2
819.48,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,High,MediumLow,3
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,Very Low,High,3
57.16,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,Very Low,Low,0
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,Low,MediumHigh,1
46.96,Debit,Las Vegas,Online,46.0,Engineer,112.0,1.0,2028.92,Very Low,MediumLow,2
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,Medium,Low,2
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,Low,MediumLow,3
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,Low,MediumLow,0
1.8200000000000003,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,Very Low,MediumHigh,3
40.9,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,Very Low,Low,0
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,Very Low,MediumLow,3
169.97,Debit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,Low,MediumHigh,3
17.79,Debit,Jacksonville,Branch,61.0,Retired,162.0,1.0,2281.9,Very Low,MediumLow,2
486.61,Debit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,High,MediumLow,3
148.13,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,Low,MediumLow,1
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,Low,High,0
720.89,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,High,Low,2
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,Low,MediumLow,1
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,High,MediumHigh,2
216.76,Debit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6399999999999,Low,Low,1
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,Medium,High,2
292.03,Debit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3300000000002,Medium,Low,1
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,Low,MediumLow,3
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,Low,MediumLow,3
33.76,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,Very Low,MediumLow,3
253.46000000000004,Debit,Memphis,ATM,45.0,Engineer,60.00000000000001,1.0,4734.110000000001,Low,MediumLow,1
899.2850000000002,Debit,Los Angeles,ATM,65.0,Retired,173.0,1.0,3910.5900000000006,High,MediumLow,2
138.68,Debit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.2,Low,Low,0
42.56,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,Very Low,MediumLow,2
680.76,Debit,,Branch,21.0,Student,165.0,1.0,572.97,High,Low,3
53.83,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,Very Low,MediumLow,0
11.09,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,Very Low,MediumLow,0
37.81,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,Very Low,MediumHigh,3
449.18,Debit,Denver,Online,67.0,Retired,50.00000000000001,1.0,1025.99,Medium,Low,0
899.2850000000002,Debit,San Diego,ATM,30.0,Doctor,250.0,1.0,13534.3,High,High,3
297.6,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,Medium,Low,1
683.75,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,High,MediumHigh,2
21.4,Debit,,Online,48.0,Engineer,129.0,1.0,8551.6,Very Low,High,3
315.94,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,Medium,MediumLow,1
331.32,Debit,Sacramento,Branch,61.0,Doctor,137.0,1.0,13054.54,Medium,High,3
223.76,Debit,Boston,Branch,74.0,Retired,110.0,1.0,4102.23,Low,MediumLow,0
216.03,Debit,Boston,ATM,42.0,Doctor,300.0,1.0,10462.77,Low,High,0
17.42,Debit,Dallas,ATM,74.0,Retired,150.0,1.0,6851.31,Very Low,MediumHigh,0
491.91,Debit,Milwaukee,Online,78.0,Retired,155.0,1.0,2421.94,High,MediumLow,1
350.11,Debit,Raleigh,Online,74.0,Retired,178.0,1.0,4639.04,Medium,MediumLow,3
218.07,Debit,Austin,Branch,23.0,Student,243.0,1.0,443.62,Low,Low,0
291.09,Debit,El Paso,Branch,48.0,Engineer,112.0,1.0,6312.79,Medium,MediumHigh,2
422.14,Debit,Albuquerque,Branch,26.0,Student,109.0,1.0,1436.32,Medium,Low,0
613.21,Debit,Tucson,ATM,61.0,Retired,157.0,1.0,3279.12,High,MediumLow,3
73.83,Debit,Las Vegas,Online,69.0,Doctor,69.00000000000001,1.0,6020.29,Very Low,MediumHigh,2
67.33,Debit,Detroit,Online,59.0,Engineer,36.0,1.0,5925.98,Very Low,MediumHigh,2
26.92,Debit,Indianapolis,ATM,62.0,Retired,43.0,1.0,1674.94,Very Low,MediumLow,2
18.3,Debit,Mesa,Online,48.0,Engineer,155.0,1.0,3733.5200000000004,Very Low,MediumLow,1
317.94,Debit,Los Angeles,ATM,54.0,Engineer,123.99999999999999,1.0,2996.51,Medium,MediumLow,2
179.38,Debit,Mesa,Online,40.0,Doctor,173.0,1.0,11666.18,Low,High,1
899.2850000000002,Debit,,Online,68.0,Doctor,139.0,1.0,7006.46,High,MediumHigh,3
13.92,Debit,Los Angeles,ATM,37.0,Engineer,209.0,1.0,2735.84,Very Low,MediumLow,2
365.43,Debit,Portland,ATM,25.0,Student,176.0,1.0,1073.51,Medium,Low,1
263.59,Debit,Dallas,Branch,71.0,Retired,16.0,1.0,6996.35,Low,MediumHigh,0
54.8,Debit,Albuquerque,Branch,34.0,Engineer,140.0,1.0,4943.49,Very Low,MediumHigh,0
141.49,Debit,Baltimore,Online,24.0,Student,75.0,1.0,1665.58,Low,MediumLow,0
31.389999999999997,Debit,Tucson,ATM,20.0,Student,15.0,1.0,998.4900000000001,Very Low,Low,3
93.82,Debit,,Online,39.0,Engineer,176.0,1.0,8422.06,Very Low,High,3
5.71,Debit,Tucson,Branch,21.0,Student,106.0,1.0,1285.42,Very Low,Low,3
178.39,Debit,Tucson,Online,34.0,Engineer,98.0,1.0,8469.43,Low,High,3
126.91,Debit,,ATM,22.0,Student,42.00000000000001,1.0,692.6899999999999,Low,Low,3
